Codice;Ubicazione;Area di Competenza;DescrizioneVia;Civico;CodiceVia;posti_abitativi;posti_letto;MUNICIPIO;LONGIT;LATIT;Location
VA/696;Via ANGERA N. 3 (z.d. 2);ATTIVITA RICETTIVE - Case vacanza;Via ANGERA;3;1395;1;8;2;9.20307319449;45.4939997971;45.4939997971, 9.20307319449
VA/698;Via CAPPELLINI ALFREDO N. 18A (z.d. 2);ATTIVITA RICETTIVE - Case vacanza;Via CAPPELLINI ALFREDO;18A;2130;1;4;2;9.20291808254;45.4812136747;45.4812136747, 9.20291808254
VA/724;Via MOLINO DELLE ARMI N. 13 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;Via MOLINO DELLE ARMI;13;591;1;1;1;9.18568182378;45.4562125324;45.4562125324, 9.18568182378
VA/726;VIA DECEMBRIO PIER CANDIDO N. 26 (z.d. 4);ATTIVITA RICETTIVE - Case vacanza;VIA DECEMBRIO PIER CANDIDO;26;4099;1;3;4;9.21637996776;45.4482544352;45.4482544352, 9.21637996776
VA/728;Via BELINZAGHI GIULIO N. 3 (z.d. 9);ATTIVITA RICETTIVE - Case vacanza;Via BELINZAGHI GIULIO;3;1318;1;4;9;9.18705645598;45.4955069885;45.4955069885, 9.18705645598
VA/728;Via BELINZAGHI GIULIO N. 3 (z.d. 9);ATTIVITA RICETTIVE - Case vacanza;Via BELINZAGHI GIULIO;3;1318;1;4;9;9.18705645598;45.4955069885;45.4955069885, 9.18705645598
VA/588;Largo TREVES CLAUDIO N. 2 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;Largo TREVES CLAUDIO;2;1026;1;4;1;9.18715805951;45.4752182651;45.4752182651, 9.18715805951
VA/597;Via SOLARI ANDREA N. 15 (z.d. 6);ATTIVITA RICETTIVE - Case vacanza;Via SOLARI ANDREA;15;5111;1;3;6;9.16588808804;45.4559440289;45.4559440289, 9.16588808804
VA/598;Via FABBRI (DEI) N. 26 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;Via FABBRI (DEI);26;593;1;4;1;9.17823570385;45.4589425798;45.4589425798, 9.17823570385
VA/780;Via SARPI FRA' PAOLO N. 8 (z.d. 8) paolo sarpi 6;ATTIVITA RICETTIVE - Case vacanza;;;;1;2;;;;
VA/807;Via SARTIRANA N. 1 (z.d. 6);ATTIVITA RICETTIVE - Case vacanza;Via SARTIRANA;1;5117;1;2;6;9.17097976468;45.4529073398;45.4529073398, 9.17097976468
VA/809;Via TIRSO N. 5 (z.d. 5);ATTIVITA RICETTIVE - Case vacanza;Via TIRSO;5;4230;2;4;5;9.19930249667;45.4386892153;45.4386892153, 9.19930249667
VA/811;Via PONCHIELLI AMILCARE N. 8 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;Via PONCHIELLI AMILCARE;8;2142;1;2;3;9.21331056993;45.4808368713;45.4808368713, 9.21331056993
VA/813;Viale D'ANNUNZIO GABRIELE N. 25 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;Viale D'ANNUNZIO GABRIELE;25;5170;1;6;1;9.17782950157;45.4530559832;45.4530559832, 9.17782950157
VA/815;Via MONTESSORI MARIA N. 14 (z.d. 4);ATTIVITA RICETTIVE - Case vacanza;Via MONTESSORI MARIA;14;3361;2;6;4;9.24111396419;45.4588097316;45.4588097316, 9.24111396419
VA/816;VIA CASTEL MORRONE N. 9 Scala D (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;VIA CASTEL MORRONE;9;3185;2;4;3;9.21453574347;45.4697842502;45.4697842502, 9.21453574347
VA/817;Via TERRACINA N. 6 (z.d. 9);ATTIVITA RICETTIVE - Case vacanza;Via TERRACINA;6;1565;1;6;9;9.16943897861;45.5221417213;45.5221417213, 9.16943897861
VA/819;Galleria UNIONE (DELL') N. 5 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;Galleria UNIONE (DELL');5;510;1;6;1;9.18716486668;45.461850162;45.461850162, 9.18716486668
VA/697;Corso GARIBALDI GIUSEPPE N. 127 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;Corso GARIBALDI GIUSEPPE;127;1010;1;4;1;9.18633292129;45.480013784;45.480013784, 9.18633292129
VA/702;Via SANZIO RAFFAELLO N. 1 (z.d. 7);ATTIVITA RICETTIVE - Case vacanza;Via SANZIO RAFFAELLO;1;6283;1;3;7;9.15452626418;45.4695698522;45.4695698522, 9.15452626418
VA/703;Via ALTAGUARDIA N. 14 (z.d. 5);ATTIVITA RICETTIVE - Case vacanza;Via ALTAGUARDIA;14;4058;1;2;5;9.1999021536;45.4491864053;45.4491864053, 9.1999021536
VA/705;Via LOCATELLI ANTONIO N. 5 (z.d. 2);ATTIVITA RICETTIVE - Case vacanza;Via LOCATELLI ANTONIO;5;1191;1;8;2;9.19817494725;45.4811583305;45.4811583305, 9.19817494725
VA/706;Via MOLINO DELLE ARMI N. 19 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;Via MOLINO DELLE ARMI;19;591;1;2;1;9.18514123202;45.4563101395;45.4563101395, 9.18514123202
VA/707;Via MARTIRI OSCURI N. 22 (z.d. 2);ATTIVITA RICETTIVE - Case vacanza;Via MARTIRI OSCURI;22;2291;1;4;2;9.21594689366;45.4949713951;45.4949713951, 9.21594689366
VA/732;Viale BEATRICE D'ESTE N. 29 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;Viale BEATRICE D'ESTE;29;4048;2;8;1;9.19382161413;45.4521802121;45.4521802121, 9.19382161413
VA/772;Via VINCENZO (SAN) N. 34 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;Via VINCENZO (SAN);34;5098;1;4;1;9.17299011514;45.4583214928;45.4583214928, 9.17299011514
VA/810;Via VALVASSORI PERONI CARLO N. 74/2 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;Via VALVASSORI PERONI CARLO;74/2;2580;1;2;3;9.23718843558;45.4824416315;45.4824416315, 9.23718843558
VA/814;Via PERUGINO N. 32 (z.d. 4);ATTIVITA RICETTIVE - Case vacanza;Via PERUGINO;32;3198;1;2;4;9.216591742;45.4569807156;45.4569807156, 9.216591742
VA/818;Via PIERLUIGI GIOVANNI DA PALESTRINA N. 1 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;Via PIERLUIGI GIOVANNI DA PALESTRINA;1;2235;1;3;3;9.21467950136;45.4846944865;45.4846944865, 9.21467950136
VA/843;VIA UNGARETTI GIUSEPPE N. 10 (z.d. 8);ATTIVITA RICETTIVE - Case vacanza;VIA UNGARETTI GIUSEPPE;10;7545;1;2;8;9.14227813346;45.5148623909;45.5148623909, 9.14227813346
VA/896;VIA PETROCCHI POLICARPO N. 21 (z.d. 2);ATTIVITA RICETTIVE - Case vacanza;VIA PETROCCHI POLICARPO;21;2320;1;3;2;9.22503073925;45.502819012;45.502819012, 9.22503073925
VA/900;VIALE REGINA GIOVANNA N. 36 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;VIALE REGINA GIOVANNA;36;2157;1;4;3;9.21364292698;45.4733380157;45.4733380157, 9.21364292698
VA/717;Via FERMO (SAN) N. 1 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;Via FERMO (SAN);1;1042;1;2;1;9.18944685563;45.4758541344;45.4758541344, 9.18944685563
VA/852;VIA MONTI VINCENZO N. 36;ATTIVITA RICETTIVE - Case vacanza;VIA MONTI VINCENZO;36;6155;1;2;1;9.17112689873;45.4696072123;45.4696072123, 9.17112689873
VA/873;G. DA CERMENATE N. 29;ATTIVITA RICETTIVE - Case vacanza;G. DA CERMENATE;29;;1;2;;;;
VA/889;VIA PAISIELLO GIOVANNI N. 7 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;VIA PAISIELLO GIOVANNI;7;2245;1;4;3;9.21843451722;45.4815992594;45.4815992594, 9.21843451722
VA/905;VIA VERONA N. 11 (z.d. 5);ATTIVITA RICETTIVE - Case vacanza;VIA VERONA;11;4063;1;4;5;9.20400558827;45.449605132;45.449605132, 9.20400558827
VA/914;VIA STRADIVARI ANTONIO N. 5 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;VIA STRADIVARI ANTONIO;5;2239;1;2;3;9.2160602607;45.4842305953;45.4842305953, 9.2160602607
VA/916;VIA STRAMBIO GAETANO N. 2 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;VIA STRAMBIO GAETANO;2;3168;1;6;3;9.2309301005;45.4733063652;45.4733063652, 9.2309301005
VA/930;VIA MARCO (SAN) N. 16 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA MARCO (SAN);16;1036;1;3;1;9.18842996438;45.4748502348;45.4748502348, 9.18842996438
VA/931;VIA MELLONI MACEDONIO N. 73 (z.d. 4);ATTIVITA RICETTIVE - Case vacanza;VIA MELLONI MACEDONIO;73;3085;1;2;4;9.22287049505;45.466793968;45.466793968, 9.22287049505
VA/932;LARGO ZANUSO MARCO N. 1;ATTIVITA RICETTIVE - Case vacanza;LARGO ZANUSO MARCO;1;7568;1;6;8;9.14724617389;45.4898707841;45.4898707841, 9.14724617389
VA/937;VIALE BELISARIO N. 4 (z.d. 8);ATTIVITA RICETTIVE - Case vacanza;VIALE BELISARIO;4;6360;1;2;8;9.1586204712;45.4737722375;45.4737722375, 9.1586204712
VA/609;VIA PADOVA N. 64 (z.d. 2);ATTIVITA RICETTIVE - Case vacanza;VIA PADOVA;64;2275;2;4;2;9.22365955925;45.4912335959;45.4912335959, 9.22365955925
VA/731;Via BARTOLINI LORENZO N. 29 (z.d. 8);ATTIVITA RICETTIVE - Case vacanza;Via BARTOLINI LORENZO;29;7178;1;3;8;9.15361636504;45.4909072236;45.4909072236, 9.15361636504
VA/733;Via PIATTI (DEI) N. 2 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;Via PIATTI (DEI);2;532;3;4;1;9.18501181615;45.4609823663;45.4609823663, 9.18501181615
VA/734;Via TADINO ALESSANDRO N. 13 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;Via TADINO ALESSANDRO;13;2109;2;4;3;9.20600796177;45.4773672983;45.4773672983, 9.20600796177
VA/735;Via CREMA N. 29 (z.d. 5);ATTIVITA RICETTIVE - Case vacanza;Via CREMA;29;4061;2;3;5;9.20310317457;45.4475222111;45.4475222111, 9.20310317457
VA/737;VIA NOTO N. 17 (z.d. 5);ATTIVITA RICETTIVE - Case vacanza;VIA NOTO;17;4291;1;5;5;9.20132284405;45.4311725196;45.4311725196, 9.20132284405
VA/738;Via GORANI N. 2A (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;Via GORANI;2A;635;3;6;1;9.18173145553;45.4646236237;45.4646236237, 9.18173145553
VA/739;Via BIANCHI MOSE' N. 2 (z.d. 7);ATTIVITA RICETTIVE - Case vacanza;Via BIANCHI MOSE';2;6385;1;3;7;9.15160177502;45.4708147938;45.4708147938, 9.15160177502
VA/741;Via CREMA N. 7 (z.d. 5);ATTIVITA RICETTIVE - Case vacanza;Via CREMA;7;4061;2;4;5;9.20275850711;45.4499615863;45.4499615863, 9.20275850711
VA/744;Via PONTE VETERO N. 22 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;Via PONTE VETERO;22;718;1;4;1;9.18512992806;45.4698742589;45.4698742589, 9.18512992806
VA/951;VIA AGNESI MARIA GAETANA N. 12 (z.d. 5);ATTIVITA RICETTIVE - Case vacanza;VIA AGNESI MARIA GAETANA;12;4060;1;4;5;9.20154819439;45.4495290083;45.4495290083, 9.20154819439
VA/988;CORSO INDIPENDENZA N. 12 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;CORSO INDIPENDENZA;12;3118;1;4;4;9.21288067179;45.4675423653;45.4675423653, 9.21288067179
VA/1022;VIA FERMO (SAN) N. 1 Int. 350 Scala 46 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA FERMO (SAN);1;1042;1;2;1;9.18944685563;45.4758541344;45.4758541344, 9.18944685563
VA/1131;VIALE UMBRIA N. 64 (z.d. 4);ATTIVITA RICETTIVE - Case vacanza;VIALE UMBRIA;64;3145;1;2;4;9.21645201557;45.4548986882;45.4548986882, 9.21645201557
VA/1209;VIA SPARTACO N. 25 (z.d. 4);ATTIVITA RICETTIVE - Case vacanza;VIA SPARTACO;25;3186;1;4;4;9.21101880289;45.4584888067;45.4584888067, 9.21101880289
VA/1270;VIA GREGORIO (SAN) N. 11 (z.d. 2);ATTIVITA RICETTIVE - Case vacanza;VIA GREGORIO (SAN);11;2123;1;2;3;9.20674136311;45.4783495637;45.4783495637, 9.20674136311
VA/1271;VIA PAGANO MARIO N. 4 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA PAGANO MARIO;4;6186;1;4;1;9.17112665334;45.4749979961;45.4749979961, 9.17112665334
VA/775;Via LANZONE N. 39 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;Via LANZONE;39;554;1;4;1;9.17549653724;45.4608758835;45.4608758835, 9.17549653724
VA/874;VIA WASHINGTON GIORGIO N. 54;ATTIVITA RICETTIVE - Case vacanza;VIA WASHINGTON GIORGIO;54;6111;1;4;7;9.15472034819;45.4624215987;45.4624215987, 9.15472034819
VA/878;VIA FRISI PAOLO N. 1 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA FRISI PAOLO;1;2190;2;6;3;9.2085916876;45.4750173903;45.4750173903, 9.2085916876
VA/956;VIA CARCANO GIULIO N. 19 (z.d. 5);ATTIVITA RICETTIVE - Case vacanza;VIA CARCANO GIULIO;19;5248;1;2;5;9.1802824586;45.4394656558;45.4394656558, 9.1802824586
VA/995;VIA CANELLI N. 25 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;VIA CANELLI;25;2691;1;2;3;9.25274304465;45.4903300941;45.4903300941, 9.25274304465
VA/1000;VIA POGATSCHNIG GIUSEPPE N. 32 (z.d. 8);ATTIVITA RICETTIVE - Case vacanza;VIA POGATSCHNIG GIUSEPPE;32;6432;1;5;8;9.13542074739;45.4846790144;45.4846790144, 9.13542074739
VA/1134;VIA GREGORIO (SAN) N. 45 (z.d. 2);ATTIVITA RICETTIVE - Case vacanza;VIA GREGORIO (SAN);45;2123;1;7;2;9.20217251138;45.4805641467;45.4805641467, 9.20217251138
VA/822;Via CARMAGNOLA N. 15 (z.d. 9);ATTIVITA RICETTIVE - Case vacanza;Via CARMAGNOLA;15;1129;1;6;9;9.18694097559;45.4872744304;45.4872744304, 9.18694097559
VA/823;Via FARINI CARLO N. 33 (z.d. 9);ATTIVITA RICETTIVE - Case vacanza;Via FARINI CARLO;33;1114;1;2;9;9.18295261553;45.4893384007;45.4893384007, 9.18295261553
VA/827;VIA BINDA AMBROGIO N. 33 (z.d. 6);ATTIVITA RICETTIVE - Case vacanza;VIA BINDA AMBROGIO;33;5298;2;4;6;9.15498831808;45.4413647913;45.4413647913, 9.15498831808
VA/841;VIALE PAPINIANO N. 38 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIALE PAPINIANO;38;5097;1;4;1;9.16907521637;45.4582548427;45.4582548427, 9.16907521637
VA/842;VIA PERUGINO N. 24 (z.d. 4);ATTIVITA RICETTIVE - Case vacanza;VIA PERUGINO;24;3198;1;2;4;9.21604474344;45.4572048689;45.4572048689, 9.21604474344
VA/844;CORSO MAGENTA N. 43 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;CORSO MAGENTA;43;604;1;2;1;9.17459322859;45.4656868418;45.4656868418, 9.17459322859
VA/846;VIA SIMONETTA CICCO N. 19 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA SIMONETTA CICCO;19;5168;1;2;1;9.17476191132;45.4556026238;45.4556026238, 9.17476191132
VA/847;VIALE MONZA N. 9 (z.d. 2);ATTIVITA RICETTIVE - Case vacanza;VIALE MONZA;9;2274;1;2;2;9.21702468232;45.4879003487;45.4879003487, 9.21702468232
VA/848;VIA EUSTACHI BARTOLOMEO N. 47 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;VIA EUSTACHI BARTOLOMEO;47;2165;1;2;3;9.21457291092;45.4791935436;45.4791935436, 9.21457291092
VA/849;VIA MANTOVA N. 4 (z.d. 5);ATTIVITA RICETTIVE - Case vacanza;VIA MANTOVA;4;4217;1;2;5;9.20644150877;45.4485038744;45.4485038744, 9.20644150877
VA/850;VIA URUGUAY N. 30/2 (z.d. 8);ATTIVITA RICETTIVE - Case vacanza;VIA URUGUAY;30/2;7495;1;2;8;9.11861756111;45.4985152084;45.4985152084, 9.11861756111
VA/851;VIA MARINETTI FILIPPO TOMMASO N. 3 (z.d. 2);ATTIVITA RICETTIVE - Case vacanza;VIA MARINETTI FILIPPO TOMMASO;3;2223;1;2;2;9.2285549625;45.4971675507;45.4971675507, 9.2285549625
VA/854;VIA SARPI FRA' PAOLO N. 12 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA SARPI FRA' PAOLO;12;7210;1;2;8;9.17919260178;45.4817014019;45.4817014019, 9.17919260178
VA/855;CORSO COMO N. 8 (z.d. 9);ATTIVITA RICETTIVE - Case vacanza;CORSO COMO;8;1111;1;2;9;9.18739322792;45.4817686892;45.4817686892, 9.18739322792
VA/875;VIA VALPETROSA N. 10 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA VALPETROSA;10;650;1;2;1;9.1853958135;45.4619162705;45.4619162705, 9.1853958135
VA/880;VIA CUCCHIARI DOMENICO N. 12 (z.d. 8);ATTIVITA RICETTIVE - Case vacanza;VIA CUCCHIARI DOMENICO;12;7224;1;4;8;9.16538884306;45.4886055178;45.4886055178, 9.16538884306
VA/891;VIA FRISI PAOLO N. 10 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;VIA FRISI PAOLO;10;2190;2;5;3;9.20981231438;45.4746899243;45.4746899243, 9.20981231438
VA/868;VIA AMPERE ANDREA MARIA N. 103 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;VIA AMPERE ANDREA MARIA;103;2428;1;2;3;9.22625760575308;45.4871974621091;45.4871974621091, 9.22625760575308
VA/884;PIAZZA OBERDAN GUGLIELMO N. 2 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;PIAZZA OBERDAN GUGLIELMO;2;2108;1;3;1;9.20615192402;45.473942654;45.473942654, 9.20615192402
VA/950;VIA CAVALERI LUDOVICO N. 8 (z.d. 6);ATTIVITA RICETTIVE - Case vacanza;VIA CAVALERI LUDOVICO;8;6845;1;4;7;9.13305192845;45.4622329608;45.4622329608, 9.13305192845
VA/967;VIA EUSTACHI BARTOLOMEO N. 12 (z.d. 3)VIA ASELLI GASPARE N. 11 (z.d. 3)VIA EUSTACHI BARTOLOMEO N. 12 eustachi 12 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;;;;3;8;;;;
VA/969;VIA EUSTACHI BARTOLOMEO N. 12 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;VIA EUSTACHI BARTOLOMEO;12;2165;1;2;3;9.21494946412;45.4748340006;45.4748340006, 9.21494946412
VA/977;VIA CARDANO GEROLAMO N. 8 (z.d. 9);ATTIVITA RICETTIVE - Case vacanza;VIA CARDANO GEROLAMO;8;1187;1;4;9;9.19761998236;45.4855466145;45.4855466145, 9.19761998236
VA/981;VIA MARGHERA N. 18 (z.d. 7);ATTIVITA RICETTIVE - Case vacanza;VIA MARGHERA;18;6280;1;2;7;9.15331906985;45.4672958512;45.4672958512, 9.15331906985
VA/1025;VIA BRISA N. 15 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA BRISA;15;637;1;2;1;9.18029680885;45.4653643288;45.4653643288, 9.18029680885
VA/1026;VIA LIVRAGHI GIOVANNI N. 1A (z.d. 2);ATTIVITA RICETTIVE - Case vacanza;VIA LIVRAGHI GIOVANNI;1A;2443;1;2;2;9.22521554216;45.5159211229;45.5159211229, 9.22521554216
VA/1027;VIALE MAJNO LUIGI N. 31 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIALE MAJNO LUIGI;31;2178;1;6;1;9.20522610779;45.4713299473;45.4713299473, 9.20522610779
VA/1028;VIA ALGAROTTI FRANCESCO N. 4 (z.d. 2);ATTIVITA RICETTIVE - Case vacanza;VIA ALGAROTTI FRANCESCO;4;1161;1;3;9;9.19703916129;45.4870798004;45.4870798004, 9.19703916129
VA/1029;VIA MARCELLO BENEDETTO N. 34 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;VIA MARCELLO BENEDETTO;34;2128;2;3;3;9.20952485168;45.4818913482;45.4818913482, 9.20952485168
VA/1032;VIA CONSOLE MARCELLO N. 1 (z.d. 8);ATTIVITA RICETTIVE - Case vacanza;VIA CONSOLE MARCELLO;1;7278;1;4;8;9.14969357736;45.4990172238;45.4990172238, 9.14969357736
VA/1035;RIPA PORTA TICINESE (DI) N. 13;ATTIVITA RICETTIVE - Case vacanza;RIPA PORTA TICINESE (DI);13;5150;1;2;6;9.17624175202;45.4518914054;45.4518914054, 9.17624175202
VA/1133;VIA MAURILIO (SAN) N. 13 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA MAURILIO (SAN);13;563;20;75;1;9.1840380718;45.4620924214;45.4620924214, 9.1840380718
VA/1469;VIA LECCHI ANTONIO N. 9 (z.d. 6);ATTIVITA RICETTIVE - Case vacanza;VIA LECCHI ANTONIO;9;5263;1;8;6;9.17423106191;45.4445994969;45.4445994969, 9.17423106191
VA/1471;VIA FAUCHE' GIOVANNI BATTISTA N. 35 (z.d. 8);ATTIVITA RICETTIVE - Case vacanza;VIA FAUCHE' GIOVANNI BATTISTA;35;7192;1;5;8;9.16226700043106;45.4869461822155;45.4869461822155, 9.16226700043106
VA/1496;VIA MONTEVIDEO N. 4 (z.d. 6);ATTIVITA RICETTIVE - Case vacanza;VIA MONTEVIDEO;4;6091;1;1;6;9.16675303916;45.4552511906;45.4552511906, 9.16675303916
VA/1497;VIA MARIA TERESA N. 11 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA MARIA TERESA;11;622;1;2;1;9.18115735676;45.4632230741;45.4632230741, 9.18115735676
VA/1513;VIA CASATI FELICE N. 4 (z.d. 4);ATTIVITA RICETTIVE - Case vacanza;VIA CASATI FELICE;4;2122;1;4;3;9.20714854241797;45.4771935341166;45.4771935341166, 9.20714854241797
VA/1557;VIA BARI N. 4 (z.d. 6);ATTIVITA RICETTIVE - Case vacanza;VIA BARI;4;5218;1;3;6;9.1507548633;45.4393790537;45.4393790537, 9.1507548633
VA/1558;VIA QUADRIO MAURIZIO N. 25 (z.d. 8);ATTIVITA RICETTIVE - Case vacanza;VIA QUADRIO MAURIZIO;25;1115;1;2;8;9.18148165738;45.4839308274;45.4839308274, 9.18148165738
VA/1559;CORSO GARIBALDI GIUSEPPE N. 64 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;CORSO GARIBALDI GIUSEPPE;64;1010;1;4;1;9.18405092796;45.4760204487;45.4760204487, 9.18405092796
VA/1560;RIPA PORTA TICINESE (DI) N. 23 (z.d. 6);ATTIVITA RICETTIVE - Case vacanza;RIPA PORTA TICINESE (DI);23;5150;1;6;6;9.17527159628;45.4516809142;45.4516809142, 9.17527159628
VA/1561;CORSO GOTTARDO (SAN) N. 19 (z.d. 5);ATTIVITA RICETTIVE - Case vacanza;CORSO GOTTARDO (SAN);19;5203;1;2;5;9.18001184501;45.4500208906;45.4500208906, 9.18001184501
VA/1562;VIA TORINO N. 23 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA TORINO;23;543;1;7;1;9.18660189799;45.462246701;45.462246701, 9.18660189799
VA/1564;VIA PIZZI GIAN FRANCESCO N. 14 (z.d. 5);ATTIVITA RICETTIVE - Case vacanza;VIA PIZZI GIAN FRANCESCO;14;4270;1;4;5;9.20195700304;45.4368883087;45.4368883087, 9.20195700304
VA/1565;VIA BIANCA DI SAVOIA N. 17 (z.d. 1)VIA BIANCA DI SAVOIA N. 17 (z.d. 1)VIA BIANCA DI SAVOIA N. 17 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;;;;3;6;;;;
VA/1621;VIA VARANINI LUIGI N. 12 (z.d. 2);ATTIVITA RICETTIVE - Case vacanza;VIA VARANINI LUIGI;12;2288;1;2;2;9.21712957658;45.4931797749;45.4931797749, 9.21712957658
VA/1663;CORSO GENOVA N. 21 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;CORSO GENOVA;21;5164;1;6;1;9.17509673506;45.4567666124;45.4567666124, 9.17509673506
VA/1743;VIA NEGROLI N. 28 (z.d. 4);ATTIVITA RICETTIVE - Case vacanza;VIA NEGROLI;28;3279;1;4;4;9.23285844461;45.4645731004;45.4645731004, 9.23285844461
VA/1759;VIA SAVONA N. 17 (z.d. 6);ATTIVITA RICETTIVE - Case vacanza;VIA SAVONA;17;5122;1;4;6;9.16770037638;45.4551883083;45.4551883083, 9.16770037638
VA/1770;VIA WASHINGTON GIORGIO N. 82 (z.d. 6);ATTIVITA RICETTIVE - Case vacanza;VIA WASHINGTON GIORGIO;82;6111;1;4;6;9.15447692562;45.4579279372;45.4579279372, 9.15447692562
VA/1778;PIAZZA CARRARA FRANCESCO N. 21 (z.d. 5);ATTIVITA RICETTIVE - Case vacanza;PIAZZA CARRARA FRANCESCO;21;5258;1;4;5;9.1754418106;45.4366631645;45.4366631645, 9.1754418106
VA/1816;VIA ORTI N. 17 (z.d. 1);ATTIVITA RICETTIVE - Case vacanza;VIA ORTI;17;4031;1;4;1;9.20014052432;45.4551086271;45.4551086271, 9.20014052432
VA/3692;VIA ALTAGUARDIA N. 2;ATTIVITA RICETTIVE - Case vacanza;VIA ALTAGUARDIA;2;4058;1;2;5;9.19923310237;45.4505713437;45.4505713437, 9.19923310237
VA/3693;VIA ARGELATI FILIPPO N. 40;ATTIVITA RICETTIVE - Case vacanza;VIA ARGELATI FILIPPO;40;5152;1;2;6;9.16967471432;45.4488974429;45.4488974429, 9.16967471432
VA/898;VIA ZUMBINI BONAVENTURA N. 46 (z.d. 6);ATTIVITA RICETTIVE - Case vacanza;VIA ZUMBINI BONAVENTURA;46;5302;1;3;6;9.15547748578;45.4406453208;45.4406453208, 9.15547748578
VA/907;VIA GUERRINI OLINDO N. 9 (z.d. 3);ATTIVITA RICETTIVE - Case vacanza;VIA GUERRINI OLINDO;9;2200;1;2;3;9.22269351315;45.4777508364;45.4777508364, 9.22269351315
VA/910;VIA LOSANNA N. 22 (z.d. 8);ATTIVITA RICETTIVE - Case vacanza;VIA LOSANNA;22;7190;1;4;8;9.16414955199;45.4860758067;45.4860758067, 9.16414955199
VA/910;VIA LOSANNA N. 22 (z.d. 8);ATTIVITA RICETTIVE - Case vacanza;VIA LOSANNA;22;7190;1;4;8;9.16421101175;45.4861266208;45.4861266208, 9.16421101175
VA/917;VIA SANGIORGIO ABBONDIO N. 18;ATTIVITA RICETTIVE - Case vacanza;VIA SANGIORGIO ABBONDIO;18;7138;1;3;1;9.16600779624;45.4759751043;45.4759751043, 9.16600779624
VA/921;VIALE CERTOSA N. 45 (z.d. 8);ATTIVITA RICETTIVE - Case vacanza;VIALE CERTOSA;45;7174;1;2;8;9.15030145773;45.4903867537;45.4903867537, 9.15030145773
VA/924;VIA CORNALIA EMILIO N. 19 (z.d. 9);ATTIVITA RICETTIVE - Case vacanza;VIA CORNALIA EMILIO;19;1182;1;4;9;9.19744672067;45.4846372973;45.4846372973, 9.19744672067
VA/927;VIA VOLTURNO N. 39 (z.d. 9);ATTIVITA RICETTIVE - Case vacanza;VIA VOLTURNO;39;1135;1;4;9;9.19100248760591;45.4880040220896;45.4880040220896, 9.19100248760591
VA/942;VIA SAVONA N. 59 (z.d. 6)VIA SAVONA N. 59 (z.d. 6);ATTIVITA RICETTIVE - Case vacanza;;;;2;8;;;;
